item-id,length,width,height,attribute
"ZCN00263",1700,1200,5,"product"
"ZCN00282",760,320,760,"product"
"ZCN00274",290,290,1410,"product"
"ZCN00270",700,200,700,"product"
"ZCN00280",780,750,320,"product"
"ZCN00277",300,300,1400,"product"
"ZCN00276",300,300,1400,"product"
"ZCN00299",10,10,10,"product"
"ZCN00293",2450,2200,20,"product"
"ZCN00296",3100,2300,10,"product"
"ZCN00295",4100,2800,30,"product"
"ZCN00285",212,198,1125,"product"
"ZCN00294",1900,1150,450,"product"
"ZCN00291",2800,1500,850,"product"
"ZCN00278",780,750,320,"product"
"ZCN00308",2050,1650,10,"product"
"ZCN00313",2770,1870,1020,"product"
"ZCN00305",2300,2300,1050,"product"
"ZCN00312",900,600,10,"product"
"ZCN00307",10,10,10,"product"
"ZCN00306",2000,1200,900,"product"
"ZCN00304",10,10,10,"product"
"ZCN00303",10,10,10,"product"
"ZCN00317",3350,2300,10,"product"
"ZCN00315",2900,2000,10,"product"
"ZCN00310",2050,1630,10,"product"
"ZCN00330",6150,880,10,"product"
"ZCN00311",2050,1630,10,"product"
"ZCN00318",2150,1550,30,"product"
"ZCN00314",1940,1550,420,"product"
"ZCN00316",2900,2000,10,"product"
"ZCN00323",2300,1600,900,"product"
"ZCN00327",2500,2100,600,"product"
"ZCN00328",3750,900,10,"product"
"ZCN00339",2350,2300,50,"product"
"ZCN00333",3000,900,10,"product"
"ZCN00332",6100,900,10,"product"
"ZCN00322",370,290,1670,"product"
"ZCN00325",2440,1500,1090,"product"
"ZCN00329",2800,2300,800,"product"
"ZCN00341",1200,1200,200,"product"
"ZCN00331",10,10,10,"product"
"ZCN00335",10,10,10,"product"
"ZCN00336",2150,2000,1500,"product"
"ZCN00334",2100,1950,750,"product"
"ZCN00343",1800,1600,10,"product"
"ZCN00340",10,10,10,"product"
"ZCN00345",10,10,10,"product"
"ZCN00337",2100,2000,1500,"product"
"ZCN00342",1200,1200,200,"product"
"ZCN00344",2100,1480,1,"product"
"ZCN00338",2350,2300,50,"product"
"ZCN00348",1250,1000,10,"product"
"ZCN00346",1800,1600,10,"product"
"ZCN00356",2000,1250,1000,"product"
"ZCN00361",2000,2000,900,"product"
"ZCN00360",3000,900,10,"product"
"ZCN00357",3200,900,10,"product"
"ZCN00355",450,100,1,"product"
"ZCN00366",2100,700,300,"product"
"ZCN00373",2300,2300,920,"product"
"ZCN00374",2100,1800,850,"product"
"ZCN00376",1700,1100,950,"product"
"ZCN00375",5100,550,550,"product"
"ZCN00377",1600,1100,10,"product"
"ZCN00378",1650,390,390,"product"
"ZCN00384",1850,1200,10,"product"
"ZCN00389",1850,1200,10,"product"
"ZCN00383",1850,1200,10,"product"
"ZCN00379",1500,1050,5,"product"
"ZCN00380",2000,1300,10,"product"
"ZCN00381",1850,1200,10,"product"
"ZCN00387",1850,1200,10,"product"
"ZCN00396",1500,500,10,"product"
"ZCN00392",3080,1830,940,"product"
"ZCN00391",3050,1800,980,"product"
"ZCN00388",1850,1200,10,"product"
"ZCN00382",1850,1200,10,"product"
"ZCN00386",1850,1200,10,"product"
"ZCN00393",3080,1840,940,"product"
"ZCN00390",1850,1200,10,"product"
"ZCN00394",2300,2300,850,"product"
"ZCN00395",2700,2700,200,"product"
"ZCN00404",212,198,1125,"product"
"ZCN00398",1200,800,200,"product"
"ZCN00400",1700,1150,950,"product"
"ZCN00401",2020,1280,1020,"product"
"ZCN00402",2690,590,2240,"product"
"ZCN00409",212,198,1125,"product"
"ZCN00399",2000,1500,8,"product"
"ZCN00408",220,210,1130,"product"
"ZCN00405",1600,1100,100,"product"
"ZCN00411",3400,2280,20,"product"
"ZCN00416",2400,2000,10,"product"
"ZCN00407",212,198,1125,"product"
"ZCN00419",2500,1900,1000,"product"
"ZCN00410",1100,800,1950,"product"
"ZCN00406",212,198,1125,"product"
"ZCN00420",1950,750,200,"product"
"ZCN00423",5800,2000,500,"product"
"ZCN00429",3200,2700,10,"product"
"ZCN00414",2250,1500,20,"product"
"ZCN00421",800,600,10,"product"
"ZCN00430",3600,3500,10,"product"
"ZCN00418",2500,1900,1000,"product"
"ZCN00427",1500,1450,10,"product"
"ZCN00428",3300,2700,10,"product"
"ZCN00431",1900,1200,400,"product"
"ZCN00422",1600,800,500,"product"
"ZCN00426",2400,1100,300,"product"
"ZCN00425",2400,290,50,"product"
"ZCN00434",680,370,1500,"product"
"ZCN00453",1250,500,350,"product"
"ZCN00436",4100,3800,1,"product"
"ZCN00438",1300,950,400,"product"
"ZCN00450",3250,2700,10,"product"
"ZCN00440",1200,150,300,"product"
"ZCN00455",1600,600,400,"product"
"ZCN00437",465,465,1715,"product"
"ZCN00439",280,280,1400,"product"
"ZCN00451",3600,3500,10,"product"
"ZCN00454",1500,10,900,"product"
"ZCN00442",800,800,1800,"product"
"ZCN00457",2150,2000,1500,"product"
"ZCN00473",2800,1500,850,"product"
"ZCN00472",2000,1300,100,"product"
"ZCN00456",2400,2000,400,"product"
"ZCN00465",2000,1300,100,"product"
"ZCN00458",2150,2000,1500,"product"
"ZCN00475",2000,1300,100,"product"
"ZCN00464",2000,1300,100,"product"
"ZCN00486",2500,1900,700,"product"
"ZCN00482",10,10,10,"product"
"ZCN00476",2000,1300,100,"product"
"ZCN00471",2000,1300,100,"product"
"ZCN00479",1000,630,1630,"product"
"ZCN00470",2000,1300,100,"product"
"ZCN00469",2000,1300,100,"product"
"ZCN00478",10,10,10,"product"
"ZCN00474",2000,1300,100,"product"
"ZCN00480",550,500,1850,"product"
"ZCN00487",3400,3000,10,"product"
"ZCN00484",2500,1930,1020,"product"
"ZCN00483",2500,2050,800,"product"
"ZCN00485",2500,1930,1020,"product"
"ZCN00489",2000,1250,850,"product"
"ZCN00490",450,300,1300,"product"
"ZCN00488",6000,5500,20,"product"
"ZCN00513",2510,2030,450,"product"
"ZCN00514",900,900,150,"product"
"ZCN00510",1800,1800,450,"product"
"ZCN00512",3290,2350,790,"product"
"ZCN00515",2960,2110,720,"product"
"ZCN00511",220,220,800,"product"
"ZCN00516",2960,790,2150,"product"
"ZCN00522",1500,1000,10,"product"
"ZCN00525",3380,2290,10,"product"
"ZCN00523",1500,800,5,"product"
"ZCN00517",2960,2280,1030,"product"
"ZCN00531",1800,1600,5,"product"
"ZCN00533",1450,1100,150,"product"
"ZCN00532",6000,1800,10,"product"
"ZCN00526",2300,900,200,"product"
"ZCN00529",2100,1500,10,"product"
"ZCN00530",2100,1500,1,"product"
"ZCN00534",1800,1300,10,"product"
"ZCN00538",1200,1200,400,"product"
"ZCN00528",1800,1600,1,"product"
"ZCN00540",2000,1490,150,"product"
"ZCN00539",1800,650,650,"product"
"ZCN00536",2100,1050,1,"product"
"ZCN00545",2040,900,1130,"product"
"ZCN00535",1800,1300,10,"product"
"ZCN00547",1200,600,300,"product"
"ZCN00546",830,420,1130,"product"
"ZCN00550",1500,650,350,"product"
"ZCN00543",2700,2350,910,"product"
"ZCN00548",830,420,1130,"product"
"ZCN00559",2250,2050,750,"product"
"ZCN00542",2320,1630,900,"product"
"ZCN00541",2000,1490,150,"product"
"ZCN00549",2130,2000,1500,"product"
"ZCN00544",2700,2350,910,"product"
"ZCN00552",450,400,1650,"product"
"ZCN00551",1500,650,370,"product"
"ZCN00554",3200,2300,800,"product"
"ZCN00556",2950,2100,750,"product"
"ZCN00560",3450,2500,850,"product"
"ZCN00555",2950,2100,750,"product"
"ZCN00553",1200,900,400,"product"
"ZCN00557",3300,2300,850,"product"
"ZCN00569",2520,1910,1010,"product"
"ZCN00558",2950,2200,800,"product"
"ZCN00565",2500,1900,1,"product"
"ZCN00570",2520,1910,1010,"product"
"ZCN00566",10,10,10,"product"
"ZCN00568",10,10,10,"product"
"ZCN00572",2520,1910,1010,"product"
"ZCN00567",10,10,10,"product"
"ZCN00573",2520,1910,1010,"product"
"ZCN00571",2520,1910,1010,"product"
"ZCN00574",2520,1910,1010,"product"
"ZCN00563",3000,2000,800,"product"
"ZCN00578",2520,1910,1010,"product"
"ZCN00583",480,480,1680,"product"
"ZCN00586",800,340,1230,"product"
"ZCN00595",5500,3500,1000,"product"
"ZCN00581",1740,1100,110,"product"
"ZCN00576",2520,1910,1010,"product"
"ZCN00582",500,350,1600,"product"
"ZCN00587",770,460,850,"product"
"ZCN00593",5400,3500,1000,"product"
"ZCN00592",5300,3400,1000,"product"
"ZCN00591",2000,400,50,"product"
"ZCN00590",755,755,315,"product"
"ZCN00596",5500,3500,1000,"product"
"ZCN00589",1100,1000,200,"product"
"ZCN00588",2650,2350,850,"product"
"ZCN00601",5000,3500,1000,"product"
"ZCN00597",5500,3500,1000,"product"
"ZCN00602",5300,3800,700,"product"
"ZCN00599",5700,4000,700,"product"
"ZCN00603",5700,3600,700,"product"
"ZCN00605",2900,2100,50,"product"
"ZCN00604",2000,1450,50,"product"
"ZCN00594",5500,3400,1000,"product"
"ZCN00600",5000,3500,1000,"product"
"ZCN00613",3500,2200,850,"product"
"ZCN00609",3200,2050,10,"product"
"ZCN00612",3450,2250,50,"product"
"ZCN00608",1800,1500,20,"product"
"ZCN00610",1950,1450,350,"product"
"ZCN00619",2100,1500,5,"product"
"ZCN00620",3700,2500,8,"product"
"ZCN00611",3900,2650,20,"product"
"ZCN00617",1750,1400,50,"product"
"ZCN00618",1100,900,10,"product"
"ZCN00616",2000,1000,400,"product"
"ZCN00622",1100,1000,400,"product"
"ZCN00621",1300,1000,100,"product"
"ZCN00628",1500,1000,10,"product"
"ZCN00614",2200,1600,10,"product"
"ZCN00624",1700,900,150,"product"
"ZCN00615",620,310,1870,"product"
"ZCN00623",1480,580,2020,"product"
"ZCN00631",4900,1850,500,"product"
"ZCN00625",1800,1600,10,"product"
"ZCN00627",1800,150,20,"product"
"ZCN00632",3800,2900,1050,"product"
"ZCN00629",1550,1050,50,"product"
"ZCN00634",1650,900,300,"product"
"ZCN00630",2300,1800,700,"product"
"ZCN00626",1610,1100,10,"product"
"ZCN00635",2600,1900,500,"product"
"ZCN00637",7800,3200,1750,"product"
"ZCN00649",2140,1210,1540,"product"
"ZCN00638",4000,1900,1400,"product"
"ZCN00647",1650,900,280,"product"
"ZCN00639",1900,1200,1450,"product"
"ZCN00640",800,800,100,"product"
"ZCN00648",6210,4550,4200,"product"
"ZCN00641",2100,1400,6150,"product"
"ZCN00643",2300,1800,650,"product"
"ZCN00644",2300,1800,700,"product"
"ZCN00650",7500,2800,1600,"product"
"ZCN00652",2300,2250,650,"product"
"ZCN00646",2160,1680,780,"product"
"ZCN00645",2300,1800,700,"product"
"ZCN00658",2150,1800,850,"product"
"ZCN00656",10,10,10,"product"
"ZCN00653",2000,1800,700,"product"
"ZCN00642",1650,900,280,"product"
"ZCN00654",2000,700,2350,"product"
"ZCN00657",2500,2000,900,"product"
"ZCN00660",350,230,1450,"product"
"ZCN00651",1100,960,950,"product"
"ZCN00665",1350,1120,640,"product"
"ZCN00655",2500,2000,800,"product"
"ZCN00663",10,10,10,"product"
"ZCN00668",10,10,10,"product"
"ZCN00659",320,220,750,"product"
"ZCN00662",10,10,10,"product"
"ZCN00661",10,10,10,"product"
"ZCN00677",3000,2050,800,"product"
"ZCN00672",2800,2500,1250,"product"
"ZCN00675",2500,1950,1100,"product"
"ZCN00669",2300,2300,1100,"product"
"ZCN00667",450,450,900,"product"
"ZCN00685",10,10,10,"product"
"ZCN00680",2300,2050,770,"product"
"ZCN00681",3450,2500,900,"product"
"ZCN00678",3300,2300,810,"product"
"ZCN00673",3000,2310,1020,"product"
"ZCN00674",2490,1510,1060,"product"
"ZCN00670",2300,2300,1100,"product"
"ZCN00679",2500,2170,750,"product"
"ZCN00676",10,10,10,"product"
"ZCN00686",10,10,10,"product"
"ZCN00682",10,10,10,"product"
"ZCN00692",1600,1210,650,"product"
"ZCN00695",200,200,1100,"product"
"ZCN00684",10,10,10,"product"
"ZCN00693",200,200,1100,"product"
"ZCN00694",200,200,1100,"product"
"ZCN00696",200,200,1100,"product"
"ZCN00690",300,300,1,"product"
"ZCN00691",500,500,1100,"product"
"ZCN00699",2300,2300,1000,"product"
"ZCN00710",2310,2310,1010,"product"
"ZCN00708",3100,2400,2400,"product"
"ZCN00705",1800,1400,1,"product"
"ZCN00714",2310,2310,1010,"product"
"ZCN00717",2520,1910,1010,"product"
"ZCN00713",2310,2310,1010,"product"
"ZCN00719",2310,2310,1010,"product"
"ZCN00711",2310,2310,1010,"product"
"ZCN00716",2310,2310,1010,"product"
"ZCN00729",2310,2310,1010,"product"
"ZCN00722",2310,2310,1010,"product"
"ZCN00726",2310,2310,1010,"product"
"ZCN00727",2310,2310,1010,"product"
"ZCN00728",2310,2310,1010,"product"
"ZCN00724",2310,2310,1010,"product"
"ZCN00733",2050,1950,800,"product"
"ZCN00725",2310,2310,1010,"product"
"ZCN00723",2310,2310,1010,"product"
"ZCN00730",2310,2310,1010,"product"
"ZCN00731",2310,2310,1010,"product"
"ZCN00738",200,200,1030,"product"
"ZCN00739",180,180,1020,"product"
"ZCN00735",2150,2000,1500,"product"
"ZCN00740",180,180,1020,"product"
"ZCN00745",180,180,1020,"product"
"ZCN00736",180,180,1120,"product"
"ZCN00734",2300,2300,1000,"product"
"ZCN00744",200,180,1020,"product"
"ZCN00741",180,180,1020,"product"
"ZCN00737",180,180,1020,"product"
"ZCN00747",180,180,1020,"product"
"ZCN00742",200,180,1020,"product"
"ZCN00750",180,180,1020,"product"
"ZCN00746",190,190,1030,"product"
"ZCN00743",180,180,1020,"product"
"ZCN00748",200,180,1020,"product"
"ZCN00755",10,10,10,"product"
"ZCN00754",2150,1800,850,"product"
"ZCN00753",2150,1800,850,"product"
"ZCN00752",1300,520,1850,"product"
"ZCN00763",2200,2200,800,"product"
"ZCN00756",2100,1750,800,"product"
"ZCN00751",180,180,1020,"product"
"ZCN00757",2150,1800,850,"product"
"ZCN00759",2150,1800,850,"product"
"ZCN00760",10,10,10,"product"
"ZCN00749",180,180,1020,"product"
"ZCN00765",1200,1200,750,"product"
"ZCN00764",2000,2000,500,"product"
"ZCN00773",1890,500,2600,"product"
"ZCN00772",900,290,1640,"product"
"ZCN00766",2000,2000,500,"product"
"ZCN00771",900,290,1640,"product"
"ZCN00769",1000,450,1000,"product"
"ZCN00778",900,600,10,"product"
"ZCN00775",2350,2250,400,"product"
"ZCN00776",2500,2300,600,"product"
"ZCN00767",900,290,1640,"product"
"ZCN00779",10,10,10,"product"
"ZCN00774",10,10,10,"product"
"ZCN00787",3300,2500,10,"product"
"ZCN00768",10300,2000,3200,"product"
"ZCN00777",900,600,10,"product"
"ZCN00790",3300,2030,1960,"product"
"ZCN00788",610,400,1700,"product"
"ZCN00789",3300,2030,1960,"product"
"ZCN00786",10,10,10,"product"
"ZCN00792",1860,1740,20,"product"
"ZCN00793",1800,1200,1000,"product"
"ZCN00796",420,320,1220,"product"
"ZCN00791",3300,2030,1960,"product"
"ZCN00795",990,620,1620,"product"
"ZCN00801",420,320,1220,"product"
"ZCN00802",420,320,1220,"product"
"ZCN00798",420,320,1220,"product"
"ZCN00800",420,320,1220,"product"
"ZCN00808",10,10,10,"product"
"ZCN00807",3500,2200,850,"product"
"ZCN00810",10,10,10,"product"
"ZCN00804",420,340,1270,"product"
"ZCN00803",420,320,1220,"product"
"ZCN00799",420,340,1270,"product"
"ZCN00812",220,220,800,"product"
"ZCN00806",1300,1200,10,"product"
"ZCN00814",465,465,1720,"product"
"ZCN00809",10,10,10,"product"
"ZCN00813",1500,1000,5,"product"
"ZCN00811",220,220,800,"product"
"ZCN00816",530,530,540,"product"
"ZCN00817",560,560,1710,"product"
"ZCN00818",620,310,1870,"product"
"ZCN00815",740,740,760,"product"
"ZCN00819",730,730,760,"product"
"ZCN00826",10,10,10,"product"
"ZCN00823",10,10,10,"product"
"ZCN00833",1100,1100,1250,"product"
"ZCN00828",510,460,1495,"product"
"ZCN00831",10,10,10,"product"
"ZCN00836",1880,620,300,"product"
"ZCN00832",2600,1900,800,"product"
"ZCN00830",2350,1750,850,"product"
"ZCN00839",700,500,700,"product"
"ZCN00834",1700,1600,300,"product"
"ZCN00843",2300,1650,1500,"product"
"ZCN00835",900,600,200,"product"
"ZCN00838",500,500,1800,"product"
"ZCN00844",2300,1670,1560,"product"
"ZCN00837",720,720,520,"product"
"ZCN00849",170,170,510,"product"
"ZCN00854",2600,1900,830,"product"
"ZCN00840",1810,490,490,"product"
"ZCN00845",2300,2300,1000,"product"
"ZCN00850",550,470,1200,"product"
"ZCN00848",180,180,520,"product"
"ZCN00853",870,370,2080,"product"
"ZCN00847",3300,2300,10,"product"
"ZCN00852",880,330,2100,"product"
"ZCN00846",300,300,850,"product"
"ZCN00851",253,253,795,"product"
"ZCN00858",500,350,1700,"product"
"ZCN00859",212,198,1125,"product"
"ZCN00857",2300,2300,1000,"product"
"ZCN00856",1900,1600,400,"product"
"ZCN00861",680,370,1500,"product"
"ZCN00864",2950,2850,1000,"product"
"ZCN00866",2950,1850,1100,"product"
"ZCN00865",2900,1800,1000,"product"
"ZCN00870",2950,2850,1000,"product"
"ZCN00860",212,198,1125,"product"
"ZCN00876",800,700,400,"product"
"ZCN00867",2900,1800,1000,"product"
"ZCN00869",3000,1900,1000,"product"
"ZCN00868",2950,1850,1000,"product"
"ZCN00882",1000,650,20,"product"
"ZCN00862",770,750,790,"product"
"ZCN00874",530,530,540,"product"
"ZCN00875",590,570,1420,"product"
"ZCN00877",465,465,1715,"product"
"ZCN00871",3500,2500,10,"product"
"ZCN00881",1500,1000,20,"product"
"ZCN00884",1500,1000,50,"product"
"ZCN00878",830,690,690,"product"
"ZCN00885",2210,1430,790,"product"
"ZCN00886",2770,1880,1030,"product"
"ZCN00879",600,600,1800,"product"
"ZCN00889",2310,2310,1010,"product"
"ZCN00883",1650,950,100,"product"
"ZCN00893",760,760,310,"product"
"ZCN00894",760,760,310,"product"
"ZCN00887",10,10,10,"product"
"ZCN00899",840,210,210,"product"
"ZCN00890",1800,1200,10,"product"
"ZCN00898",1050,180,180,"product"
"ZCN00901",310,310,1250,"product"
"ZCN00900",305,305,1230,"product"
"ZCN00906",10,10,10,"product"
"ZCN00896",755,755,315,"product"
"ZCN00909",850,550,10,"product"
"ZCN00892",2570,990,2270,"product"
"ZCN00895",755,755,315,"product"
"ZCN00905",750,200,200,"product"
"ZCN00907",770,210,210,"product"
"ZCN00897",1050,180,180,"product"
"ZCN00908",850,550,10,"product"
"ZCN00902",305,305,1230,"product"
"ZCN00915",240,240,820,"product"
"ZCN00920",830,230,230,"product"
"ZCN00903",210,210,800,"product"
"ZCN00904",10,10,10,"product"
"ZCN00922",820,820,1080,"product"
"ZCN00910",700,500,1,"product"
"ZCN00911",850,550,10,"product"
"ZCN00912",810,230,220,"product"
"ZCN00917",250,250,850,"product"
"ZCN00921",830,230,230,"product"
"ZCN00916",800,210,210,"product"
"ZCN00913",230,230,810,"product"
"ZCN00919",210,210,810,"product"
"ZCN00929",250,160,860,"product"
"ZCN00914",840,210,210,"product"
"ZCN00927",690,690,650,"product"
"ZCN00932",1650,60,1720,"product"
"ZCN00939",2100,1800,800,"product"
"ZCN00918",830,230,230,"product"
"ZCN00928",460,460,380,"product"
"ZCN00923",1000,700,30,"product"
"ZCN00933",10,10,10,"product"
"ZCN00943",10,10,10,"product"
"ZCN00937",550,550,450,"product"
"ZCN00935",2150,2000,550,"product"
"ZCN00944",2700,1000,300,"product"
"ZCN00946",2600,900,400,"product"
"ZCN00950",10,10,10,"product"
"ZCN00930",2310,2310,1010,"product"
"ZCN00934",550,550,450,"product"
"ZCN00931",1500,1450,300,"product"
"ZCN00936",550,550,450,"product"
"ZCN00951",1650,200,1650,"product"
"ZCN00947",2500,1950,1000,"product"
"ZCN00945",800,800,950,"product"
"ZCN00940",2100,1800,800,"product"
"ZCN00938",2100,1800,800,"product"
"ZCN00941",2100,1800,800,"product"
"ZCN00942",10,10,10,"product"
"ZCN00953",2300,820,1470,"product"
"ZCN00955",2300,820,1480,"product"
"ZCN00949",10,10,10,"product"
"ZCN00957",520,430,1370,"product"
"ZCN00962",2280,700,1710,"product"
"ZCN00954",2300,820,1470,"product"
"ZCN00952",2600,2300,900,"product"
"ZCN00961",2700,500,30,"product"
"ZCN00960",1900,1150,750,"product"
"ZCN00958",2500,1950,1100,"product"
"ZCN00956",2260,810,1500,"product"
"ZCN00968",1850,1500,300,"product"
"ZCN00948",1450,1050,10,"product"
"ZCN00959",1600,800,100,"product"
"ZCN00963",2280,830,1730,"product"
